LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,TotalSF,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotRmsAbvGrd,GarageArea_YearBuilt,IsRemod,BltRemodDiff,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
50.0,5250,1,2,3,3,0,5,8,5,1872,1987,0,8,8,0.0,3,2,0,4,0,3,3,259.0,6,0.0,425.0,684.0,1,0,938,1215,205,2358,0.0,0.0,2,0,4,1,3,8,6,0,3,0.0,1,0.0,0.0,3,3,2,0,54,20,0,0,0,3,4,0,2837.0,22696.0,18864,64,0.0,1,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,122000
91.0,11643,1,1,3,3,0,5,5,5,1969,1969,0,8,8,368.0,3,4,1,4,4,3,3,500.0,6,0.0,748.0,1248.0,4,1,1338,1296,0,2634,1.0,1.0,2,2,6,2,3,12,6,0,3,1969.0,3,4.0,968.0,5,5,2,0,0,0,0,0,0,3,4,0,3882.0,19410.0,13170,60,1905992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,200000
70.0,9247,1,1,0,3,0,5,6,6,1962,1962,0,6,6,318.0,3,4,1,4,4,3,5,319.0,6,0.0,539.0,858.0,0,1,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,6,1,2,1962.0,0,2.0,490.0,5,5,2,0,84,0,0,120,0,3,4,0,2574.0,15444.0,10296,48,961380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,171000
50.0,6000,1,1,3,3,0,0,6,9,1937,2000,0,8,8,0.0,2,4,0,4,4,3,6,0.0,6,0.0,698.0,698.0,4,1,786,390,0,1176,0.0,0.0,1,0,2,1,3,4,6,0,3,1999.0,3,2.0,624.0,5,5,0,210,0,0,0,0,0,3,4,0,1874.0,11244.0,7056,24,1208688.0,1,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,134900
56.0,14720,1,1,0,3,0,0,8,5,1995,1996,0,12,13,579.0,2,4,2,2,4,0,2,816.0,6,0.0,1217.0,2033.0,0,1,2053,1185,0,3238,1.0,0.0,2,1,4,1,2,9,6,1,0,1996.0,0,3.0,666.0,5,5,2,283,86,0,0,0,0,3,4,0,5271.0,42168.0,25904,72,1328670.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,410000
70.0,10316,1,1,0,3,0,5,7,5,2000,2000,0,12,13,0.0,2,4,2,2,4,3,2,735.0,6,0.0,257.0,992.0,0,1,992,873,0,1865,1.0,0.0,2,1,3,1,2,7,6,1,5,2000.0,2,3.0,839.0,5,5,2,0,184,0,0,0,0,3,4,0,2857.0,19999.0,13055,49,1678000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,235000
102.0,10192,1,1,0,3,0,7,7,6,1968,1992,0,8,8,143.0,3,4,1,4,4,3,6,0.0,6,0.0,570.0,570.0,2,1,1222,698,0,1920,0.0,0.0,3,0,4,1,2,8,6,1,5,1968.0,2,2.0,487.0,5,5,2,0,98,0,0,0,0,3,0,0,2490.0,17430.0,13440,56,958416.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,170000
73.0,9477,1,1,3,3,0,2,5,5,1966,1966,0,6,6,65.0,3,4,1,4,4,3,5,340.0,6,0.0,524.0,864.0,4,1,892,0,0,892,0.0,0.0,1,0,3,1,3,5,6,0,3,1966.0,2,1.0,264.0,5,5,2,0,0,0,0,0,0,3,1,0,1756.0,8780.0,4460,25,519024.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
73.0,12537,1,1,0,3,0,2,5,6,1971,2008,0,12,13,0.0,3,4,1,4,4,3,2,734.0,6,0.0,344.0,1078.0,0,1,1078,0,0,1078,1.0,0.0,1,1,3,1,3,6,6,1,1,1971.0,0,2.0,500.0,5,5,2,0,0,0,0,0,0,3,4,0,2156.0,10780.0,5390,30,985500.0,1,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,149900
73.5,2117,1,1,3,3,0,5,6,5,2000,2000,0,8,8,216.0,2,4,2,2,4,3,2,378.0,6,0.0,378.0,756.0,0,1,769,804,0,1573,0.0,0.0,2,1,3,1,2,5,6,0,3,2000.0,3,2.0,440.0,5,5,2,0,32,0,0,0,0,3,4,0,2329.0,13974.0,9438,30,880000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,177500
129.0,16737,1,1,3,3,0,2,9,5,2004,2005,0,12,13,66.0,2,4,2,0,4,0,2,1447.0,6,0.0,533.0,1980.0,0,1,1980,0,0,1980,1.0,0.0,2,0,3,1,0,8,6,1,2,2004.0,0,3.0,770.0,5,5,2,194,45,0,0,0,0,3,4,0,3960.0,35640.0,17820,72,1543080.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,315000
51.0,9842,1,1,3,3,0,5,5,6,1921,1998,0,8,14,0.0,3,4,0,4,0,3,6,0.0,6,0.0,612.0,612.0,0,1,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,6,0,3,1998.0,2,2.0,621.0,5,5,2,183,0,301,0,0,0,3,4,0,3213.0,16065.0,13005,40,1192941.0,1,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,189000
124.0,16158,1,1,0,2,1,2,7,5,2005,2005,0,12,13,16.0,2,4,2,0,4,0,0,1274.0,6,0.0,256.0,1530.0,0,1,1530,0,0,1530,1.0,0.0,2,0,3,1,2,7,6,1,2,2005.0,0,2.0,430.0,5,5,2,168,36,0,0,0,0,3,4,0,3060.0,21420.0,10710,49,862150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,260000
73.0,12513,1,1,0,3,0,0,4,4,1920,2007,0,12,13,0.0,3,2,0,4,0,3,6,0.0,6,0.0,715.0,715.0,2,1,1281,457,0,1738,0.0,0.0,2,0,4,1,3,7,6,1,2,1920.0,3,1.0,368.0,5,5,2,55,0,0,0,0,0,3,4,0,2453.0,9812.0,6952,28,706560.0,1,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,104900
73.0,8499,1,1,0,3,0,5,6,5,2006,2007,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,616.0,616.0,0,1,616,796,0,1412,0.0,0.0,2,1,3,1,2,6,6,1,2,2007.0,0,2.0,432.0,5,5,2,0,36,0,0,0,0,3,4,0,2028.0,12168.0,8472,36,866592.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,156932
30.0,3180,1,2,3,3,0,5,7,5,2005,2005,0,8,8,0.0,2,4,2,2,4,3,6,0.0,6,0.0,600.0,600.0,0,1,520,600,80,1200,0.0,0.0,2,1,2,1,2,4,6,0,3,2005.0,2,2.0,480.0,5,5,2,0,166,0,0,0,0,3,4,0,1720.0,12040.0,8400,28,962400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144152
73.5,7500,1,1,3,3,0,5,7,5,2000,2000,0,12,13,0.0,2,4,2,2,4,3,2,533.0,6,0.0,281.0,814.0,0,1,814,860,0,1674,1.0,0.0,2,1,3,1,2,7,6,0,3,2000.0,2,2.0,663.0,5,5,2,0,96,0,0,0,0,3,4,0,2488.0,17416.0,11718,49,1326000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,216000
68.0,9179,1,1,0,3,0,5,7,5,1999,1999,0,12,13,158.0,2,4,2,2,4,3,2,633.0,6,0.0,240.0,873.0,0,1,882,908,0,1790,1.0,0.0,2,1,3,1,2,7,6,0,3,1999.0,2,2.0,588.0,5,5,2,0,88,0,0,0,0,3,4,0,2663.0,18641.0,12530,49,1175412.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193000
41.0,2665,1,1,3,3,0,5,5,6,1977,1977,0,5,5,0.0,3,4,2,4,4,3,0,548.0,5,173.0,36.0,757.0,0,1,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,6,1,5,1977.0,2,1.0,336.0,5,5,2,104,26,0,0,0,0,3,4,0,2232.0,11160.0,7375,30,664272.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
70.0,4435,1,1,3,3,0,2,6,5,2003,2004,0,12,13,170.0,2,4,2,2,4,0,2,685.0,6,0.0,163.0,848.0,0,1,848,0,0,848,1.0,0.0,1,0,1,1,2,4,6,0,3,2003.0,0,2.0,420.0,5,5,2,140,0,0,0,0,0,3,4,0,1696.0,10176.0,5088,24,841260.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,144000
48.0,10635,1,1,1,3,0,2,8,5,2003,2003,0,12,13,171.0,2,4,2,2,4,0,1,370.0,2,972.0,315.0,1657.0,0,1,1668,0,0,1668,1.0,0.0,2,0,3,1,2,8,6,1,5,2003.0,0,2.0,502.0,5,5,2,0,262,0,0,0,0,3,4,0,3325.0,26600.0,13344,64,1005506.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,232000
90.0,5400,1,1,3,3,0,0,4,6,1920,1950,0,4,4,0.0,1,4,2,4,4,3,0,315.0,5,105.0,420.0,840.0,0,1,840,534,0,1374,0.0,0.0,1,0,2,1,3,6,6,0,3,1967.0,0,1.0,338.0,5,5,2,0,0,198,0,0,0,3,4,0,2214.0,8856.0,5496,24,648960.0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,105000
80.0,9600,1,1,3,3,0,7,6,6,1955,1996,0,0,0,0.0,3,4,1,4,4,0,1,831.0,6,0.0,161.0,992.0,2,1,1661,0,0,1661,1.0,0.0,1,0,3,1,2,8,6,1,5,1955.0,2,1.0,377.0,5,5,2,0,28,0,0,178,0,3,2,0,2653.0,15918.0,9966,48,737035.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,165500
75.0,9750,1,1,3,3,0,5,7,6,1998,1998,0,12,13,0.0,3,4,2,2,4,0,2,975.0,6,0.0,133.0,1108.0,0,1,1108,989,0,2097,1.0,0.0,2,1,3,1,2,8,6,1,5,1998.0,2,2.0,583.0,5,5,2,253,170,0,0,0,0,3,4,0,3205.0,22435.0,14679,56,1164834.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,274300
91.0,11400,1,1,3,3,0,2,10,5,2001,2002,0,12,13,705.0,0,4,2,0,4,1,2,1282.0,6,0.0,1351.0,2633.0,0,1,2633,0,0,2633,1.0,0.0,2,1,2,1,0,8,6,2,2,2001.0,2,3.0,804.0,5,5,2,314,140,0,0,0,0,3,4,0,5266.0,52660.0,26330,80,1608804.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,466500
85.0,10625,1,1,3,3,0,5,7,5,2005,2005,0,5,5,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1026.0,1026.0,0,1,1026,932,0,1958,0.0,0.0,2,1,3,1,2,9,6,1,2,2005.0,0,3.0,936.0,5,5,2,154,210,0,0,0,0,3,4,0,2984.0,20888.0,13706,63,1876680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,250000
89.0,10991,1,1,0,1,0,2,8,5,2007,2007,0,12,13,80.0,2,4,2,2,4,1,6,0.0,6,0.0,1571.0,1571.0,0,1,1571,0,0,1571,0.0,0.0,2,0,3,1,2,7,6,1,2,2007.0,0,3.0,722.0,5,5,2,100,36,0,0,0,0,3,4,0,3142.0,25136.0,12568,56,1449054.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239000
52.0,6292,1,1,3,0,0,2,6,5,1930,1950,0,13,14,0.0,3,4,0,2,4,2,5,384.0,6,0.0,384.0,768.0,4,0,790,0,0,790,0.0,0.0,1,0,2,1,3,4,6,0,3,1925.0,3,1.0,160.0,1,5,2,0,141,0,0,0,0,3,4,0,1558.0,9348.0,4740,24,308800.0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,91000
60.0,10998,1,0,3,3,0,0,5,5,1941,1960,0,13,14,0.0,3,4,1,4,4,3,3,408.0,1,420.0,156.0,984.0,0,1,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,3,0,3,1977.0,3,2.0,660.0,5,5,2,0,68,0,0,0,0,3,4,0,2588.0,12940.0,8020,30,1281060.0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,117000
